Year,Origin County,Dest County,Dest County Na,Returns, Exemptions ,AGI
2011,217,63,Clayton County,74,135,1702
2011,217,67,Cobb County,55,96,1336
2011,217,97,Douglas County,18,41,786
2011,217,13,Barrow County,16,34,552
2011,217,45,Carroll County,15,34,302
2011,217,57,Cherokee County,15,35,623
2011,217,139,Hall County,13,24,489
2011,217,117,Forsyth County,11,32,914
2011,217,77,Coweta County,10,16,367
2011,223,67,Cobb County,1130,2320,42286
2011,223,97,Douglas County,329,715,9673
2011,223,121,Fulton County,247,417,8339
2011,223,45,Carroll County,189,421,5181
2011,223,15,Bartow County,144,318,4886
2011,223,57,Cherokee County,143,322,4843
2011,223,89,Dekalb County,111,189,3540
2011,223,135,Gwinnett County,84,166,2646
2011,223,63,Clayton County,46,88,1243
2011,223,117,Forsyth County,31,61,1655
2011,223,151,Henry County,24,41,634
2011,223,77,Coweta County,21,40,734
2011,223,139,Hall County,14,27,674
2011,223,247,Rockdale County,14,32,528
2011,223,217,Newton County,11,29,465
2011,247,217,Newton County,662,1572,18904
2011,247,89,Dekalb County,639,1254,15672
2011,247,121,Fulton County,267,436,8213
2011,247,135,Gwinnett County,232,478,7777
2011,247,151,Henry County,127,271,4539
2011,247,297,Walton County,109,277,3972
2011,247,63,Clayton County,91,192,2087
2011,247,67,Cobb County,78,138,2961
2011,247,77,Coweta County,18,52,580
2011,247,13,Barrow County,16,41,540
2011,247,57,Cherokee County,13,23,586
2011,247,97,Douglas County,10,10,287
2011,247,113,Fayette County,10,31,818
2011,255,151,Henry County,281,657,8018
2011,255,63,Clayton County,197,463,4067
2011,255,121,Fulton County,124,213,4396
2011,255,113,Fayette County,61,118,1851
2011,255,89,Dekalb County,53,89,1177
2011,255,77,Coweta County,52,121,1890
2011,255,67,Cobb County,34,62,1221
2011,255,135,Gwinnett County,29,59,659
2011,255,217,Newton County,10,18,183
2011,255,247,Rockdale County,10,19,248
2011,297,135,Gwinnett County,396,833,12234
2011,297,217,Newton County,214,494,5866
2011,297,13,Barrow County,155,352,4887
2011,297,89,Dekalb County,128,243,3500
2011,297,121,Fulton County,100,159,3184
2011,297,247,Rockdale County,96,238,3125
2011,297,67,Cobb County,49,85,2022
2011,297,139,Hall County,31,59,1242
2011,297,63,Clayton County,24,44,564
2011,297,151,Henry County,23,51,761
2011,297,117,Forsyth County,11,23,516
2012,13,135,Gwinnett County,632,1426,23079
2012,13,297,Walton County,168,393,5279
2012,13,139,Hall County,115,247,2725
2012,13,89,DeKalb County,58,111,1739
2012,13,121,Fulton County,55,100,1761
2012,13,67,Cobb County,36,65,1089
2012,13,117,Forsyth County,24,52,954
2012,13,217,Newton County,20,35,603
2012,13,151,Henry County,14,28,342
2012,13,57,Cherokee County,10,19,265
2012,15,67,Cobb County,442,886,15381
2012,15,57,Cherokee County,232,531,7485
2012,15,223,Paulding County,176,423,6146
2012,15,121,Fulton County,92,160,3978
2012,15,89,DeKalb County,50,75,1421
2012,15,135,Gwinnett County,43,92,1332
2012,15,97,Douglas County,33,76,1184
2012,15,45,Carroll County,26,82,797
2012,15,139,Hall County,20,46,649
2012,15,117,Forsyth County,13,28,645
2012,15,63,Clayton County,11,34,303
2012,45,97,Douglas County,478,1068,15301
2012,45,223,Paulding County,244,557,8302
2012,45,121,Fulton County,233,438,6564
2012,45,67,Cobb County,198,399,7651
2012,45,77,Coweta County,142,355,4852
2012,45,89,DeKalb County,103,233,2589
2012,45,63,Clayton County,67,166,1633
2012,45,135,Gwinnett County,61,143,1878
2012,45,57,Cherokee County,23,53,667
2012,45,151,Henry County,23,40,570
2012,45,113,Fayette County,20,58,800
2012,45,15,Bartow County,16,46,414
2012,45,217,Newton County,14,34,388
2012,45,139,Hall County,11,20,388
2012,57,67,Cobb County,1530,2922,66963
2012,57,121,Fulton County,691,1290,39732
2012,57,117,Forsyth County,236,536,14257
2012,57,15,Bartow County,210,466,7108
2012,57,135,Gwinnett County,184,370,7066
2012,57,89,DeKalb County,171,307,8492
2012,57,223,Paulding County,165,364,6854
2012,57,97,Douglas County,32,76,1102
2012,57,139,Hall County,32,74,1500
2012,57,63,Clayton County,28,46,655
2012,57,151,Henry County,23,51,782
2012,57,45,Carroll County,22,40,846
2012,57,77,Coweta County,21,44,821
2012,57,297,Walton County,16,29,765
2012,57,13,Barrow County,11,22,286
2012,57,113,Fayette County,10,21,404
2012,63,121,Fulton County,4761,9165,112604
2012,63,151,Henry County,2044,4619,63963
2012,63,89,DeKalb County,2006,3719,47503
2012,63,67,Cobb County,680,1246,17509
2012,63,135,Gwinnett County,585,1269,16457
2012,63,113,Fayette County,483,1176,17357
2012,63,77,Coweta County,230,568,6572
2012,63,97,Douglas County,190,381,5604
2012,63,255,Spalding County,182,422,4208
2012,63,247,Rockdale County,150,319,4254
2012,63,217,Newton County,81,188,2057
2012,63,223,Paulding County,54,118,1652
2012,63,57,Cherokee County,44,88,1596
2012,63,45,Carroll County,38,93,1092
2012,63,297,Walton County,34,66,979
2012,63,139,Hall County,26,57,528
2012,63,15,Bartow County,24,48,785
2012,63,117,Forsyth County,24,51,871
2012,63,13,Barrow County,17,31,352
2012,67,121,Fulton County,5420,8984,330507
2012,67,89,DeKalb County,2125,3427,83160
2012,67,57,Cherokee County,2002,4061,90431
2012,67,223,Paulding County,1650,3739,78963
2012,67,97,Douglas County,1216,2699,33432
2012,67,135,Gwinnett County,1196,2332,47047
2012,67,63,Clayton County,612,1133,14823
2012,67,15,Bartow County,513,1077,18276
2012,67,117,Forsyth County,225,479,16970
2012,67,151,Henry County,220,396,7213
2012,67,45,Carroll County,194,410,5701
2012,67,113,Fayette County,123,209,5576
2012,67,77,Coweta County,116,215,7362
2012,67,139,Hall County,89,166,3827
2012,67,217,Newton County,82,147,2094
2012,67,247,Rockdale County,79,158,2337
2012,67,255,Spalding County,45,99,1170
2012,67,13,Barrow County,34,51,1817
2012,67,297,Walton County,30,51,1086
2012,77,121,Fulton County,544,1210,18056
2012,77,113,Fayette County,414,1122,20529
2012,77,63,Clayton County,193,586,5048
2012,77,89,DeKalb County,174,417,6164
2012,77,67,Cobb County,137,272,5094
2012,77,45,Carroll County,136,411,3638
2012,77,135,Gwinnett County,105,323,3566
2012,77,151,Henry County,77,155,2947
2012,77,255,Spalding County,62,155,2514
2012,77,97,Douglas County,48,98,1976
2012,77,57,Cherokee County,36,76,1409
2012,77,117,Forsyth County,29,62,1191
2012,77,139,Hall County,20,50,51
2012,77,223,Paulding County,19,40,802
2012,77,217,Newton County,17,21,555
2012,89,121,Fulton County,10640,17395,453577
2012,89,135,Gwinnett County,5673,12185,183118
2012,89,67,Cobb County,2269,3803,107716
2012,89,63,Clayton County,2023,3711,45387
2012,89,247,Rockdale County,918,1972,28902
2012,89,151,Henry County,708,1365,18862
2012,89,217,Newton County,581,1181,16124
2012,89,97,Douglas County,320,581,9319
2012,89,117,Forsyth County,302,596,18847
2012,89,57,Cherokee County,219,397,10172
2012,89,139,Hall County,155,249,7368
2012,89,297,Walton County,135,267,4887
2012,89,113,Fayette County,128,249,6376
2012,89,77,Coweta County,117,236,4062
2012,89,223,Paulding County,100,169,2855
2012,89,45,Carroll County,82,162,2277
2012,89,13,Barrow County,58,86,2194
2012,89,255,Spalding County,57,85,1727
2012,89,15,Bartow County,32,50,1093
2012,97,67,Cobb County,1082,2366,31413
2012,97,121,Fulton County,897,1658,29586
2012,97,223,Paulding County,543,1208,20298
2012,97,45,Carroll County,517,1085,18404
2012,97,89,DeKalb County,333,604,8765
2012,97,63,Clayton County,196,421,5050
2012,97,135,Gwinnett County,132,271,4040
2012,97,151,Henry County,67,119,1966
2012,97,77,Coweta County,65,142,2755
2012,97,57,Cherokee County,44,88,1657
2012,97,15,Bartow County,33,76,1010
2012,97,117,Forsyth County,31,77,2240
2012,97,113,Fayette County,28,70,1680
2012,97,247,Rockdale County,16,29,449
2012,97,139,Hall County,12,30,242
2012,97,255,Spalding County,11,30,292
2012,113,121,Fulton County,586,1094,26036
2012,113,77,Coweta County,572,1394,29246
2012,113,63,Clayton County,383,855,10974
2012,113,67,Cobb County,164,268,10096
2012,113,151,Henry County,151,287,5026
2012,113,89,DeKalb County,144,239,5467
2012,113,135,Gwinnett County,86,185,3311
2012,113,255,Spalding County,71,144,2324
2012,113,97,Douglas County,36,84,1444
2012,113,45,Carroll County,22,49,578
2012,113,139,Hall County,19,26,1084
2012,113,57,Cherokee County,14,22,847
2012,113,117,Forsyth County,14,45,900
2012,113,217,Newton County,12,24,393
2012,113,223,Paulding County,12,28,457
2012,113,247,Rockdale County,10,12,274
2012,117,121,Fulton County,935,1858,63984
2012,117,135,Gwinnett County,575,1205,27291
2012,117,139,Hall County,221,480,10009
2012,117,57,Cherokee County,219,478,11426
2012,117,89,DeKalb County,205,337,11740
2012,117,67,Cobb County,158,266,7320
2012,117,63,Clayton County,27,40,802
2012,117,13,Barrow County,15,25,488
2012,117,15,Bartow County,15,25,415
2012,117,151,Henry County,14,31,618
2012,117,77,Coweta County,13,24,468
2012,117,97,Douglas County,13,31,564
2012,117,297,Walton County,13,25,567
2012,117,247,Rockdale County,10,20,323
2012,121,89,DeKalb County,11205,18183,475480
2012,121,67,Cobb County,5611,9626,287922
2012,121,63,Clayton County,4855,9131,106080
2012,121,135,Gwinnett County,3562,6743,155939
2012,121,117,Forsyth County,1529,3479,127664
2012,121,97,Douglas County,878,1679,28101
2012,121,57,Cherokee County,860,1653,58293
2012,121,151,Henry County,790,1346,23566
2012,121,113,Fayette County,549,1084,26827
2012,121,77,Coweta County,493,1103,26093
2012,121,247,Rockdale County,259,436,8202
2012,121,223,Paulding County,231,447,7187
2012,121,217,Newton County,209,363,3269
2012,121,139,Hall County,197,332,10449
2012,121,45,Carroll County,160,266,4037
2012,121,255,Spalding County,125,218,3584
2012,121,15,Bartow County,100,157,3322
2012,121,297,Walton County,83,124,2109
2012,121,13,Barrow County,71,124,2028
2012,135,89,DeKalb County,4646,9168,149440
2012,135,121,Fulton County,3515,6343,172510
2012,135,67,Cobb County,1165,2189,43892
2012,135,139,Hall County,1010,2231,54924
2012,135,297,Walton County,920,2102,43526
2012,135,117,Forsyth County,738,1814,50235
2012,135,13,Barrow County,736,1598,25249
2012,135,63,Clayton County,449,880,10295
2012,135,247,Rockdale County,261,600,9496
2012,135,57,Cherokee County,238,483,9575
2012,135,151,Henry County,222,439,7124
2012,135,217,Newton County,177,368,5482
2012,135,97,Douglas County,174,357,5050
2012,135,77,Coweta County,78,176,2516
2012,135,223,Paulding County,66,152,2518
2012,135,113,Fayette County,65,136,2765
2012,135,45,Carroll County,46,91,1498
2012,135,15,Bartow County,40,82,1204
2012,135,255,Spalding County,33,52,1133
2012,139,135,Gwinnett County,875,1860,37166
2012,139,117,Forsyth County,546,1304,35675
2012,139,121,Fulton County,204,293,8044
2012,139,89,DeKalb County,133,237,4528
2012,139,13,Barrow County,114,228,2346
2012,139,67,Cobb County,70,112,2580
2012,139,57,Cherokee County,52,113,1812
2012,139,297,Walton County,32,51,1204
2012,139,63,Clayton County,22,44,408
2012,139,151,Henry County,20,36,565
2012,139,223,Paulding County,16,35,693
2012,139,217,Newton County,13,27,362
2012,139,113,Fayette County,12,24,661
2012,151,63,Clayton County,1606,3456,41996
2012,151,121,Fulton County,792,1324,31874
2012,151,89,DeKalb County,644,1204,17594
2012,151,255,Spalding County,307,651,9852
2012,151,67,Cobb County,262,481,10323
2012,151,135,Gwinnett County,247,488,7941
2012,151,113,Fayette County,174,468,9201
2012,151,217,Newton County,158,336,5445
2012,151,247,Rockdale County,136,300,5175
2012,151,77,Coweta County,120,255,4403
2012,151,97,Douglas County,60,128,1870
2012,151,223,Paulding County,40,89,1457
2012,151,297,Walton County,35,74,1134
2012,151,57,Cherokee County,34,58,1900
2012,151,45,Carroll County,29,53,703
2012,151,117,Forsyth County,28,71,1486
2012,151,15,Bartow County,21,51,615
2012,151,139,Hall County,20,45,714
2012,151,13,Barrow County,10,27,230
2012,217,247,Rockdale County,668,1582,19760
2012,217,89,DeKalb County,449,910,12026
2012,217,121,Fulton County,253,394,7052
2012,217,297,Walton County,212,536,7366
2012,217,135,Gwinnett County,193,399,6804
2012,217,151,Henry County,137,291,4411
2012,217,63,Clayton County,99,204,2225
2012,217,67,Cobb County,76,134,2417
2012,217,77,Coweta County,21,52,897
2012,217,57,Cherokee County,20,42,1591
2012,217,97,Douglas County,20,47,517
2012,217,117,Forsyth County,16,36,835
2012,217,13,Barrow County,13,20,396
2012,217,139,Hall County,12,21,437
2012,217,45,Carroll County,10,21,381
2012,223,67,Cobb County,1233,2726,52963
2012,223,97,Douglas County,416,980,13906
2012,223,121,Fulton County,266,446,8770
2012,223,45,Carroll County,228,507,7471
2012,223,57,Cherokee County,148,327,6107
2012,223,15,Bartow County,136,275,5028
2012,223,89,DeKalb County,114,202,3677
2012,223,135,Gwinnett County,82,181,2623
2012,223,63,Clayton County,43,80,784
2012,223,151,Henry County,42,84,1776
2012,223,77,Coweta County,29,79,1178
2012,223,117,Forsyth County,17,43,796
2012,223,139,Hall County,12,24,437
2012,247,217,Newton County,788,1908,23550
2012,247,89,DeKalb County,702,1364,19597
2012,247,121,Fulton County,331,531,12118
2012,247,135,Gwinnett County,310,668,11097
2012,247,151,Henry County,151,364,6356
2012,247,63,Clayton County,122,239,3198
2012,247,67,Cobb County,120,202,4040
2012,247,297,Walton County,116,280,4888
2012,247,97,Douglas County,26,46,964
2012,247,13,Barrow County,24,64,680
2012,247,113,Fayette County,15,28,935
2012,247,223,Paulding County,12,26,398
2012,247,139,Hall County,11,25,184
2012,255,151,Henry County,365,819,10966
2012,255,63,Clayton County,210,463,4451
2012,255,121,Fulton County,139,231,3566
2012,255,113,Fayette County,103,239,4556
2012,255,77,Coweta County,91,275,2686
2012,255,89,DeKalb County,62,123,1448
2012,255,67,Cobb County,31,47,367
2012,255,135,Gwinnett County,31,57,990
2012,255,217,Newton County,18,47,589
2012,255,45,Carroll County,12,34,409
2012,255,57,Cherokee County,12,23,399
2012,297,135,Gwinnett County,796,1836,32237
2012,297,217,Newton County,407,948,12293
2012,297,13,Barrow County,261,634,10053
2012,297,89,DeKalb County,144,259,4140
2012,297,121,Fulton County,113,174,4322
2012,297,247,Rockdale County,96,222,3046
2012,297,67,Cobb County,50,98,2309
2012,297,63,Clayton County,33,74,703
2012,297,139,Hall County,30,65,1096
2012,297,151,Henry County,28,52,841
2012,297,57,Cherokee County,11,22,353
2012,297,45,Carroll County,10,16,406
2012,297,97,Douglas County,10,23,315
2013,13,135,Gwinnett County,597,1372,23545
2013,13,297,Walton County,164,397,5312
2013,13,139,Hall County,119,285,4190
2013,13,121,Fulton County,60,89,1820
2013,13,89,DeKalb County,51,91,1575
2013,13,67,Cobb County,34,66,1478
2013,13,117,Forsyth County,29,56,-13
2013,13,217,Newton County,24,53,700
2013,13,247,Rockdale County,16,39,218
2013,13,63,Clayton County,11,29,322
2013,15,67,Cobb County,432,900,16256
2013,15,57,Cherokee County,239,532,10642
2013,15,223,Paulding County,154,335,6129
2013,15,121,Fulton County,89,150,6128
2013,15,45,Carroll County,51,267,2036
2013,15,135,Gwinnett County,43,99,1474
2013,15,89,DeKalb County,37,57,1173
2013,15,97,Douglas County,24,52,741
2013,15,117,Forsyth County,19,46,991
2013,15,151,Henry County,15,32,712
2013,15,63,Clayton County,14,23,370
2013,15,139,Hall County,10,19,321
2013,45,97,Douglas County,499,1102,12598
2013,45,223,Paulding County,223,504,7671
2013,45,67,Cobb County,203,422,6424
2013,45,121,Fulton County,145,244,4920
2013,45,77,Coweta County,129,338,5089
2013,45,89,DeKalb County,96,259,3161
2013,45,135,Gwinnett County,85,283,2559
2013,45,63,Clayton County,57,119,1345
2013,45,57,Cherokee County,36,82,1146
2013,45,113,Fayette County,27,62,1118
2013,45,15,Bartow County,22,52,629
2013,45,151,Henry County,18,30,453
2013,45,139,Hall County,12,30,767
2013,45,117,Forsyth County,10,19,376
2013,45,255,Spalding County,10,31,306
2013,57,67,Cobb County,1719,3377,77308
2013,57,121,Fulton County,756,1365,62436
2013,57,15,Bartow County,254,537,10243
2013,57,117,Forsyth County,241,528,14186
2013,57,135,Gwinnett County,211,414,9068
2013,57,89,DeKalb County,192,320,9638
2013,57,223,Paulding County,144,317,6509
2013,57,139,Hall County,63,162,2167
2013,57,77,Coweta County,50,146,2452
2013,57,97,Douglas County,41,77,1024
2013,57,45,Carroll County,26,59,769
2013,57,151,Henry County,22,43,740
2013,57,113,Fayette County,17,46,1170
2013,57,297,Walton County,15,30,706
2013,57,13,Barrow County,14,36,555
2013,57,217,Newton County,14,26,988
2013,57,63,Clayton County,13,37,366
2013,57,255,Spalding County,12,37,436
2013,57,247,Rockdale County,11,17,377
2013,63,121,Fulton County,3708,7676,88688
2013,63,151,Henry County,1929,4325,60112
2013,63,89,DeKalb County,1668,3387,41983
2013,63,67,Cobb County,613,1171,17305
2013,63,135,Gwinnett County,549,1191,15531
2013,63,113,Fayette County,505,1201,19198
2013,63,255,Spalding County,200,467,4716
2013,63,77,Coweta County,197,498,6584
2013,63,97,Douglas County,189,385,4970
2013,63,247,Rockdale County,134,307,5603
2013,63,217,Newton County,91,213,2515
2013,63,223,Paulding County,66,144,1558
2013,63,45,Carroll County,41,78,1143
2013,63,117,Forsyth County,34,74,2421
2013,63,57,Cherokee County,33,99,1068
2013,63,139,Hall County,26,63,679
2013,63,15,Bartow County,21,49,427
2013,63,297,Walton County,21,46,632
2013,63,13,Barrow County,15,34,354
2013,67,121,Fulton County,4955,8893,338528
2013,67,57,Cherokee County,2146,4276,117542
2013,67,89,DeKalb County,1911,3245,85876
2013,67,223,Paulding County,1550,3432,67740
2013,67,97,Douglas County,1224,2774,37028
2013,67,135,Gwinnett County,1166,2339,47541
2013,67,63,Clayton County,500,1046,12169
2013,67,15,Bartow County,493,1044,23524
2013,67,117,Forsyth County,321,733,24375
2013,67,151,Henry County,192,375,7659
2013,67,45,Carroll County,180,338,6758
2013,67,77,Coweta County,147,335,7891
2013,67,113,Fayette County,131,254,8329
2013,67,139,Hall County,103,184,5133
2013,67,217,Newton County,73,134,3224
2013,67,247,Rockdale County,72,151,2455
2013,67,13,Barrow County,39,62,1220
2013,67,297,Walton County,38,68,1517
2013,67,255,Spalding County,34,68,1304
2013,77,121,Fulton County,516,1191,19679
2013,77,113,Fayette County,427,1026,22769
2013,77,63,Clayton County,169,490,4217
2013,77,89,DeKalb County,135,316,4791
2013,77,45,Carroll County,126,320,3995
2013,77,67,Cobb County,122,220,5112
2013,77,135,Gwinnett County,98,241,3923
2013,77,151,Henry County,83,200,2612
2013,77,255,Spalding County,58,172,1567
2013,77,97,Douglas County,55,144,2442
2013,77,117,Forsyth County,29,70,2080
2013,77,57,Cherokee County,23,54,1249
2013,77,139,Hall County,19,58,574
2013,77,223,Paulding County,15,37,593
2013,77,15,Bartow County,14,34,678
2013,77,247,Rockdale County,11,33,310
2013,77,297,Walton County,11,29,392
2013,89,121,Fulton County,9415,16577,579377
2013,89,135,Gwinnett County,5955,13353,219015
2013,89,67,Cobb County,2127,3797,107952
2013,89,63,Clayton County,1582,3234,36275
2013,89,247,Rockdale County,892,1996,29064
2013,89,151,Henry County,667,1344,23261
2013,89,217,Newton County,513,1116,14094
2013,89,117,Forsyth County,371,842,30882
2013,89,97,Douglas County,273,528,8457
2013,89,57,Cherokee County,230,401,13306
2013,89,139,Hall County,173,305,7821
2013,89,77,Coweta County,143,270,7180
2013,89,113,Fayette County,138,246,6517
2013,89,297,Walton County,125,222,3580
2013,89,223,Paulding County,88,152,2967
2013,89,45,Carroll County,66,121,2033
2013,89,255,Spalding County,64,118,2473
2013,89,13,Barrow County,60,133,1654
2013,89,15,Bartow County,33,56,1294
2013,97,67,Cobb County,1074,2329,32399
2013,97,121,Fulton County,784,1559,29972
2013,97,45,Carroll County,483,1019,16263
2013,97,223,Paulding County,442,1035,14552
2013,97,89,DeKalb County,273,577,7840
2013,97,63,Clayton County,158,324,3909
2013,97,135,Gwinnett County,156,356,5216
2013,97,57,Cherokee County,64,131,4050
2013,97,77,Coweta County,52,97,2178
2013,97,151,Henry County,52,118,1631
2013,97,113,Fayette County,44,101,2233
2013,97,15,Bartow County,28,71,1013
2013,97,247,Rockdale County,25,47,615
2013,97,117,Forsyth County,20,46,1182
2013,97,217,Newton County,16,38,815
2013,113,77,Coweta County,654,1470,38306
2013,113,121,Fulton County,570,1184,37624
2013,113,63,Clayton County,367,889,11443
2013,113,89,DeKalb County,153,250,7465
2013,113,151,Henry County,148,304,5413
2013,113,67,Cobb County,118,219,6376
2013,113,135,Gwinnett County,74,171,2193
2013,113,255,Spalding County,67,127,2624
2013,113,45,Carroll County,28,73,851
2013,113,57,Cherokee County,25,48,1399
2013,113,97,Douglas County,25,64,1106
2013,113,117,Forsyth County,15,38,1053
2013,113,139,Hall County,14,23,840
2013,113,223,Paulding County,12,30,954
2013,113,217,Newton County,10,23,819
2013,117,121,Fulton County,967,1911,85525
2013,117,135,Gwinnett County,572,1189,33876
2013,117,139,Hall County,269,580,15179
2013,117,57,Cherokee County,228,474,14721
2013,117,89,DeKalb County,206,358,14387
2013,117,67,Cobb County,160,290,10151
2013,117,151,Henry County,20,44,837
2013,117,13,Barrow County,18,37,963
2013,117,113,Fayette County,16,47,1514
2013,117,15,Bartow County,14,27,422
2013,117,77,Coweta County,14,35,724
2013,117,223,Paulding County,14,40,533
2013,117,97,Douglas County,13,27,461
2013,117,217,Newton County,13,22,512
2013,117,297,Walton County,13,26,592
2013,117,63,Clayton County,11,26,384
2013,121,89,DeKalb County,10180,17397,532574
2013,121,67,Cobb County,5599,10136,402186
2013,121,63,Clayton County,3704,8014,82212
2013,121,135,Gwinnett County,3426,6671,164768
2013,121,117,Forsyth County,1888,4483,157293
2013,121,57,Cherokee County,1034,1946,89715
2013,121,97,Douglas County,836,1742,25522
2013,121,151,Henry County,669,1252,20338
2013,121,113,Fayette County,569,1268,32650
2013,121,77,Coweta County,471,1077,19392
2013,121,223,Paulding County,233,436,9122
2013,121,247,Rockdale County,221,408,6441
2013,121,139,Hall County,205,361,12106
2013,121,217,Newton County,199,382,6558
2013,121,45,Carroll County,158,302,4499
2013,121,255,Spalding County,119,240,3516
2013,121,297,Walton County,96,177,4739
2013,121,15,Bartow County,73,129,2353
2013,121,13,Barrow County,69,124,2423
2013,135,89,DeKalb County,4412,9035,148975
2013,135,121,Fulton County,3340,6207,184296
2013,135,67,Cobb County,1183,2289,45834
2013,135,139,Hall County,1019,2182,69676
2013,135,117,Forsyth County,904,2166,63120
2013,135,13,Barrow County,815,1793,31946
2013,135,297,Walton County,738,1669,30337
2013,135,63,Clayton County,382,841,9682
2013,135,247,Rockdale County,250,512,8154
2013,135,57,Cherokee County,247,509,12456
2013,135,151,Henry County,201,425,6760
2013,135,217,Newton County,176,366,5778
2013,135,97,Douglas County,144,297,4282
2013,135,77,Coweta County,93,234,3438
2013,135,223,Paulding County,73,139,2654
2013,135,113,Fayette County,71,156,3321
2013,135,45,Carroll County,63,161,2671
2013,135,15,Bartow County,54,120,2553
2013,135,255,Spalding County,32,59,1000
2013,139,135,Gwinnett County,778,1654,35390
2013,139,117,Forsyth County,224,480,9233
2013,139,121,Fulton County,169,247,7091
2013,139,13,Barrow County,133,282,4349
2013,139,89,DeKalb County,127,238,5932
2013,139,67,Cobb County,99,166,4371
2013,139,57,Cherokee County,42,103,2339
2013,139,297,Walton County,25,43,936
2013,139,151,Henry County,24,48,798
2013,139,77,Coweta County,14,37,1047
2013,139,223,Paulding County,14,19,422
2013,139,217,Newton County,13,27,598
2013,139,15,Bartow County,10,19,181
2013,139,63,Clayton County,10,29,241
2013,151,63,Clayton County,1422,3138,41049
2013,151,121,Fulton County,741,1393,35728
2013,151,89,DeKalb County,593,1096,20791
2013,151,255,Spalding County,305,673,9041
2013,151,67,Cobb County,272,520,11288
2013,151,135,Gwinnett County,255,562,10350
2013,151,113,Fayette County,183,445,10710
2013,151,247,Rockdale County,152,348,6732
2013,151,217,Newton County,151,350,5662
2013,151,77,Coweta County,112,245,5673
2013,151,97,Douglas County,71,148,3094
2013,151,57,Cherokee County,52,116,2858
2013,151,223,Paulding County,41,91,1413
2013,151,117,Forsyth County,37,110,2350
2013,151,297,Walton County,27,63,1415
2013,151,139,Hall County,21,48,615
2013,151,45,Carroll County,19,32,494
2013,151,15,Bartow County,16,27,1036
2013,217,247,Rockdale County,715,1644,21335
2013,217,89,DeKalb County,405,848,11178
2013,217,135,Gwinnett County,232,520,7766
2013,217,121,Fulton County,223,415,4880
2013,217,297,Walton County,223,524,8782
2013,217,151,Henry County,147,339,4680
2013,217,67,Cobb County,82,146,2947
2013,217,63,Clayton County,68,149,1400
2013,217,57,Cherokee County,22,50,1144
2013,217,13,Barrow County,16,32,568
2013,217,97,Douglas County,16,30,524
2013,217,117,Forsyth County,13,30,860
2013,217,77,Coweta County,11,23,373
2013,217,139,Hall County,11,23,268
2013,217,255,Spalding County,11,19,290
2013,217,45,Carroll County,10,21,289
2013,223,67,Cobb County,1280,2765,56592
2013,223,97,Douglas County,457,1023,15618
2013,223,45,Carroll County,219,510,7755
2013,223,121,Fulton County,215,427,9586
2013,223,57,Cherokee County,168,361,6591
2013,223,15,Bartow County,154,350,6276
2013,223,135,Gwinnett County,95,210,4277
2013,223,89,DeKalb County,85,144,3001
2013,223,63,Clayton County,35,76,905
2013,223,117,Forsyth County,21,48,1212
2013,223,151,Henry County,18,38,589
2013,223,113,Fayette County,16,40,820
2013,223,139,Hall County,14,31,613
2013,223,247,Rockdale County,13,24,366
2013,247,217,Newton County,802,1944,26205
2013,247,89,DeKalb County,698,1471,21001
2013,247,135,Gwinnett County,304,643,10622
2013,247,121,Fulton County,221,385,7559
2013,247,151,Henry County,158,330,5901
2013,247,297,Walton County,117,274,4002
2013,247,67,Cobb County,115,219,4735
2013,247,63,Clayton County,93,189,2500
2013,247,57,Cherokee County,23,44,761
2013,247,113,Fayette County,14,26,395
2013,247,117,Forsyth County,14,38,982
2013,247,139,Hall County,13,24,476
2013,247,255,Spalding County,13,26,492
2013,247,77,Coweta County,12,22,803
2013,247,97,Douglas County,12,16,499
2013,247,45,Carroll County,10,16,273
2013,255,151,Henry County,341,756,10128
2013,255,63,Clayton County,189,471,5035
2013,255,121,Fulton County,89,159,2463
2013,255,77,Coweta County,73,180,2842
2013,255,113,Fayette County,62,141,2930
2013,255,89,DeKalb County,50,94,1213
2013,255,67,Cobb County,36,67,1224
2013,255,135,Gwinnett County,32,51,822
2013,255,217,Newton County,13,31,326
2013,297,135,Gwinnett County,570,1247,22055
2013,297,217,Newton County,192,423,5938
2013,297,13,Barrow County,167,380,4974
2013,297,89,DeKalb County,106,197,3871
2013,297,121,Fulton County,81,131,2654
2013,297,247,Rockdale County,77,180,2069
2013,297,67,Cobb County,40,75,1443
2013,297,151,Henry County,32,73,790
2013,297,117,Forsyth County,24,53,1369
2013,297,139,Hall County,24,46,1091
2013,297,63,Clayton County,22,47,1171
2013,297,45,Carroll County,10,20,284
